requestDate,requestSize,request,responseDate,responseSize,totalResults
2003-03-02 12:17:12.523000,161,geodon,2003-03-02 12:17:12.530000,4992,2
2003-03-02 12:12:56.410000,163,marinol,2003-03-02 12:12:56.418000,2879,1
2003-03-02 12:13:12.036000,158,val,2003-03-02 12:13:12.053000,96736,53
2003-03-02 12:15:11.193000,161,ambien,2003-03-02 12:15:11.210000,4842,2
2003-03-02 12:14:58.837000,160,Xanax,2003-03-02 12:14:58.848000,7940,2
2003-03-02 12:15:23.553000,161,Duexis,2003-03-02 12:15:23.557000,1071,1
2003-03-02 12:14:40.636000,164,Trileptal,2003-03-02 12:14:40.642000,4082,2
2003-03-02 12:12:57.648000,161,lantus,2003-03-02 12:12:57.653000,2347,2
2003-03-02 12:16:59.333000,165,porazepam,2003-03-02 12:16:59.337000,41,0
2003-03-02 12:17:04.164000,163,lorazep,2003-03-02 12:17:04.180000,16475,8
2003-03-02 12:20:31.287000,161,fenta,2003-03-02 12:20:31.364000,107285,21
2003-03-02 12:20:44.431000,164,meloxicam,2003-03-02 12:20:44.438000,8336,4
2003-03-02 12:13:41.586000,161,Ambien,2003-03-02 12:13:41.596000,4842,2
2003-03-02 12:13:36.846000,160,Xanax,2003-03-02 12:13:36.856000,7940,2
2003-03-02 12:21:02.488000,166,simethicone,2003-03-02 12:21:02.500000,32010,26
2003-03-02 12:31:27.869000,159,zolo,2003-03-02 12:31:27.875000,4332,2
2003-03-02 12:31:28.779000,160,zolof,2003-03-02 12:31:28.784000,4332,2
2003-03-02 12:31:29.371000,161,zoloft,2003-03-02 12:31:29.377000,4332,2
2003-03-02 12:21:40.698000,160,fluox,2003-03-02 12:21:40.705000,23889,8
2003-03-02 12:24:06.822000,159,abil,2003-03-02 12:24:06.829000,10053,3
2003-03-02 12:26:51.890000,160,vita,2003-03-02 12:26:51.924000,150413,378
2003-03-02 12:25:33.877000,164,trazodone,2003-03-02 12:25:33.899000,4750,1
2003-03-02 12:26:03.062000,163,calcium,2003-03-02 12:26:03.099000,159856,246
2003-03-02 12:26:29.629000,165,alprazolam,2003-03-02 12:26:29.650000,22670,6
2003-03-02 12:26:33.505000,157,na,2003-03-02 12:26:33.532000,82656,312
2003-03-02 12:37:23.022000,159,zofr,2003-03-02 12:37:23.029000,5284,3
2003-03-02 12:35:26.742000,166,benztropine,2003-03-02 12:35:26.750000,5533,3
2003-03-02 12:35:34.306000,157,no,2003-03-02 12:35:34.338000,65894,599
2003-03-02 12:35:24.230000,166,venlafaxine,2003-03-02 12:35:24.237000,17333,4
2003-03-02 12:34:57.706000,173,potassium chloride,2003-03-02 12:34:57.719000,30483,18
2003-03-02 12:35:46.226000,158,pot,2003-03-02 12:35:46.245000,64795,118
2003-03-02 12:35:38.486000,170,Invega Sustenna,2003-03-02 12:35:38.493000,5085,1
2003-03-02 12:32:19.234000,166,cefpodoxime,2003-03-02 12:32:19.241000,4261,2
2003-03-02 12:40:44.409000,164,augmented,2003-03-02 12:40:44.415000,5678,5
2003-03-02 12:40:18.487000,164,cymbalta,2003-03-02 12:40:18.492000,3390,1
2003-03-02 12:40:29.320000,163,tramadol,2003-03-02 12:40:29.338000,20772,11
2003-03-02 12:39:57.276000,162,Flector,2003-03-02 12:39:57.281000,1139,1
2003-03-02 12:39:55.962000,160,iburp,2003-03-02 12:39:55.967000,41,0
2003-03-02 12:39:59.825000,158,vyv,2003-03-02 12:39:59.876000,12068,2
2003-03-02 12:17:01.541000,170,cyclobenzaprine,2003-03-02 12:17:01.548000,11301,6
2003-03-02 12:18:01.321000,177,Tylenol Extra Strength,2003-03-02 12:18:01.326000,2520,2
2003-03-02 12:16:13.127000,161,oxybu,2003-03-02 12:16:13.132000,12499,7
2003-03-02 12:16:39.895000,177,Tylenol Arthritis Pain,2003-03-02 12:16:39.899000,1186,1
2003-03-02 12:17:16.680000,159,enz,2003-03-02 12:17:16.685000,7631,8
2003-03-02 13:15:37.056000,160,halop,2003-03-02 13:15:37.062000,16241,9
2003-03-02 13:16:12.475000,162,hydrox,2003-03-02 13:16:12.500000,123354,91
2003-03-02 12:59:46.835000,160,thick,2003-03-02 12:59:46.843000,21094,23
2003-03-02 12:58:48.671000,158,add,2003-03-02 12:58:48.686000,13867,3
2003-03-02 13:38:42.417000,166,wellbutrin,2003-03-02 13:38:42.423000,5313,2
2003-03-02 13:39:15.147000,173,potassium chloride,2003-03-02 13:39:15.156000,30483,18
2003-03-02 13:39:15.280000,173,potassium chloride,2003-03-02 13:39:15.289000,30483,18
2003-03-02 13:38:24.600000,164,trazodone,2003-03-02 13:38:24.606000,4750,1
2003-03-02 13:40:11.777000,163,Adderall,2003-03-02 13:40:11.793000,12872,2
2003-03-02 13:40:11.778000,163,Adderall,2003-03-02 13:40:11.795000,12872,2
2003-03-02 12:45:57.260000,161,tramad,2003-03-02 12:45:57.301000,20772,11
2003-03-02 12:47:07.962000,165,clonazepam,2003-03-02 12:47:07.979000,11579,3
2003-03-02 12:47:05.416000,165,clonazepam,2003-03-02 12:47:05.428000,11579,3
2003-03-02 12:48:10.474000,182,amoxicillin-pot clavulanate,2003-03-02 12:48:10.491000,18927,8
2003-03-02 12:51:01.535000,163,bromfed,2003-03-02 12:51:01.542000,1199,1
2003-03-02 12:51:31.290000,166,Adderall XR,2003-03-02 12:51:31.298000,6300,1
2003-03-02 12:51:34.003000,160,levot,2003-03-02 12:51:34.019000,72000,9
2003-03-02 13:29:15.093000,163,morphine,2003-03-02 13:29:15.189000,91613,28
2003-03-02 13:29:52.742000,157,hd,2003-03-02 13:29:52.748000,5196,5
2003-03-02 13:32:08.577000,161,Ativan,2003-03-02 13:32:08.587000,4673,2
2003-03-02 13:33:58.050000,160,kefl,2003-03-02 13:33:58.055000,2865,1
2003-03-02 13:41:28.516000,156,a,2003-03-02 13:41:28.602000,77258,3487
2003-03-02 13:40:01.121000,162,ambien,2003-03-02 13:40:01.127000,4842,2
2003-03-02 13:30:04.488000,163,tramadol,2003-03-02 13:30:04.512000,20772,11
2003-03-02 13:30:50.532000,157,le,2003-03-02 13:30:50.562000,93105,273
2003-03-02 13:30:50.801000,158,lev,2003-03-02 13:30:50.828000,110597,161
2003-03-02 13:30:53.650000,163,horizant,2003-03-02 13:30:53.657000,2015,1
2003-03-02 13:31:31.182000,159,Praz,2003-03-02 13:31:31.188000,8080,4
2003-03-02 13:31:24.709000,163,Prazodon,2003-03-02 13:31:24.714000,41,0
2003-03-02 13:29:17.966000,164,lorazepam,2003-03-02 13:29:17.984000,16475,8
2003-03-02 13:29:18.593000,163,Percocet,2003-03-02 13:29:18.630000,3913,1
2003-03-02 13:30:56.846000,160,Norco,2003-03-02 13:30:56.865000,3118,1
2003-03-02 13:31:23.444000,158,Pra,2003-03-02 13:31:23.463000,83964,80
2003-03-02 13:31:23.967000,160,Prazo,2003-03-02 13:31:23.973000,7032,3
2003-03-02 13:31:18.237000,161,alpraz,2003-03-02 13:31:18.260000,22670,6
2003-03-02 13:29:29.896000,159,tyl,2003-03-02 13:29:29.906000,21595,19
2003-03-02 13:37:57.107000,165,furosemide,2003-03-02 13:37:57.113000,8593,3
2003-03-02 13:37:40.195000,166,lamotrigine,2003-03-02 13:37:40.209000,47667,19
2003-03-02 13:37:17.958000,168,morphine (PF),2003-03-02 13:37:17.971000,6193,4
2003-03-02 13:37:05.348000,164,primidone,2003-03-02 13:37:05.353000,4383,2
2003-03-02 13:35:41.247000,165,lisinopril,2003-03-02 13:35:41.254000,23766,6
2003-03-02 13:33:32.988000,185,BD Insulin Pen Needle UF Short,2003-03-02 13:33:32.993000,1107,1
2003-03-02 13:33:33.527000,185,BD Insulin Pen Needle UF Short,2003-03-02 13:33:33.532000,1107,1
2003-03-02 13:36:23.175000,168,chlorzoxazone,2003-03-02 13:36:23.180000,4396,2
2003-03-02 13:36:10.931000,160,furos,2003-03-02 13:36:10.937000,8593,3
2003-03-02 13:37:27.214000,159,4719,2003-03-02 13:37:27.224000,41,0
2003-03-02 13:35:41.241000,165,lisinopril,2003-03-02 13:35:41.252000,23766,6
2003-03-02 13:32:00.022000,165,gabapentin,2003-03-02 13:32:00.030000,23916,11
2003-03-02 13:31:59.962000,165,gabapentin,2003-03-02 13:31:59.970000,23916,11
2003-03-02 13:32:39.607000,162,Lithium,2003-03-02 13:32:39.614000,13589,8
2003-03-02 13:33:17.402000,164,Duragesic,2003-03-02 13:33:17.410000,4874,1
2003-03-02 13:03:06.710000,161,Zolpid,2003-03-02 13:03:06.726000,17159,8
2003-03-02 12:58:42.769000,161,fluoxe,2003-03-02 12:58:42.774000,23889,8
2003-03-02 12:58:44.073000,164,fluoxetin,2003-03-02 12:58:44.082000,23889,8
2003-03-02 13:01:51.737000,158,tra,2003-03-02 13:01:51.756000,72991,115
2003-03-02 13:01:03.518000,162,Lomotil,2003-03-02 13:01:03.595000,1166,1
2003-03-02 13:02:27.089000,160,Norco,2003-03-02 13:02:27.107000,3118,1
2003-03-02 13:02:56.916000,161,wellbu,2003-03-02 13:02:56.922000,5313,2
2003-03-02 13:08:37.353000,163,hydromet,2003-03-02 13:08:37.359000,1140,1
2003-03-02 13:10:48.053000,163,tramadol,2003-03-02 13:10:48.072000,20772,11
2003-03-02 13:10:11.843000,165,oxybutynin,2003-03-02 13:10:11.851000,12499,7
2003-03-02 13:10:10.647000,160,oxybu,2003-03-02 13:10:10.655000,12499,7
2003-03-02 13:10:11.195000,162,oxybuty,2003-03-02 13:10:11.202000,12499,7
2003-03-02 13:10:18.031000,159,halo,2003-03-02 13:10:18.038000,25951,18
2003-03-02 13:10:18.430000,160,halop,2003-03-02 13:10:18.438000,16241,9
2003-03-02 13:09:44.183000,162,amitiza,2003-03-02 13:09:44.188000,1983,1
2003-03-02 13:09:36.135000,161,Lyrica,2003-03-02 13:09:36.150000,12027,3
2003-03-02 13:08:08.290000,162,ondanse,2003-03-02 13:08:08.298000,18195,10
2003-03-02 13:07:40.281000,165,methadone,2003-03-02 13:07:40.296000,15725,11
2003-03-02 13:07:42.005000,157,mo,2003-03-02 13:07:42.032000,83129,295
2003-03-02 13:07:42.916000,159,morp,2003-03-02 13:07:42.980000,91613,28
2003-03-02 13:07:43.657000,161,morphi,2003-03-02 13:07:43.731000,91613,28
2003-03-02 13:02:56.447000,159,well,2003-03-02 13:02:56.453000,8182,5
2003-03-02 13:06:19.930000,159,darr,2003-03-02 13:06:19.938000,41,0
2003-03-02 13:06:15.166000,160,darri,2003-03-02 13:06:15.171000,41,0
2003-03-02 13:04:43.294000,162,Tamiflu,2003-03-02 13:04:43.301000,3861,2
2003-03-02 13:01:10.059000,160,Olanz,2003-03-02 13:01:10.072000,34585,9
2003-03-02 13:01:27.329000,156,c,2003-03-02 13:01:27.439000,66451,3853
2003-03-02 13:01:28.324000,159,cefu,2003-03-02 13:01:28.330000,5513,3
2003-03-02 13:01:29.063000,161,cefuro,2003-03-02 13:01:29.068000,5513,3
2003-03-02 13:09:17.040000,162,fentan,2003-03-02 13:09:17.103000,107285,21
2003-03-02 13:12:00.494000,160,Norco,2003-03-02 13:12:00.503000,3118,1
2003-03-02 13:11:51.362000,165,carvedilol,2003-03-02 13:11:51.370000,16439,4
2003-03-02 13:13:04.387000,163,Polytrim,2003-03-02 13:13:04.392000,1192,1
2003-03-02 13:12:48.224000,161,medrol,2003-03-02 13:12:48.231000,10895,4
2003-03-02 13:12:46.109000,161,medrol,2003-03-02 13:12:46.117000,10895,4
2003-03-02 13:12:36.729000,158,Lam,2003-03-02 13:12:36.744000,70232,37
2003-03-02 13:12:36.638000,157,La,2003-03-02 13:12:36.668000,81255,570
2003-03-02 13:14:16.869000,160,benzo,2003-03-02 13:14:16.888000,68107,108
2003-03-02 13:14:20.431000,160,benzo,2003-03-02 13:14:20.449000,68107,108
2003-03-02 13:05:05.287000,158,deb,2003-03-02 13:05:05.293000,4356,4
2003-03-02 13:07:03.796000,165,carvedilol,2003-03-02 13:07:03.803000,16439,4
2003-03-02 13:08:12.347000,164,lorazepam,2003-03-02 13:08:12.365000,16475,8
2003-03-02 13:11:08.679000,164,lorazepam,2003-03-02 13:11:08.695000,16475,8
2003-03-02 13:12:06.712000,160,oxyco,2003-03-02 13:12:06.763000,54490,16
2003-03-02 13:12:07.034000,164,oxycodone,2003-03-02 13:12:07.092000,54490,16
2003-03-02 13:09:14.192000,164,seroquel,2003-03-02 13:09:14.196000,12330,3
2003-03-02 13:10:53.266000,167,levofloxacin,2003-03-02 13:10:53.273000,14054,6
2003-03-02 12:46:56.853000,165,hydrocodon,2003-03-02 12:46:56.902000,59818,31
2003-03-02 12:46:52.845000,159,meto,2003-03-02 12:46:52.857000,44315,19
2003-03-02 12:46:41.546000,157,lo,2003-03-02 12:46:41.596000,61018,265
2003-03-02 12:40:41.982000,165,gabapentin,2003-03-02 12:40:41.992000,23916,11
2003-03-02 12:45:53.947000,160,"tra,m",2003-03-02 12:45:53.981000,20707,16
2003-03-02 12:43:50.353000,157,at,2003-03-02 12:43:50.377000,94265,81
2003-03-02 12:43:51.488000,161,atorva,2003-03-02 12:43:51.497000,27052,4
2003-03-02 12:47:19.514000,159,Burp,2003-03-02 12:47:19.519000,41,0
2003-03-02 12:47:21.728000,161,Burpro,2003-03-02 12:47:21.734000,41,0
2003-03-02 12:47:22.145000,165,gabapentin,2003-03-02 12:47:22.167000,23916,11
2003-03-02 12:45:13.876000,165,citalopram,2003-03-02 12:45:13.883000,7989,3
2003-03-02 12:44:23.771000,158,amo,2003-03-02 12:44:23.782000,44082,21
2003-03-02 12:44:24.750000,160,amoxi,2003-03-02 12:44:24.759000,38206,18
2003-03-02 12:44:25.926000,164,amoxicill,2003-03-02 12:44:25.935000,35911,16
2003-03-02 12:44:28.968000,160,omepr,2003-03-02 12:44:28.978000,25436,14
2003-03-02 12:43:22.131000,167,cycloheptad,2003-03-02 12:43:22.136000,41,0
2003-03-02 12:45:57.734000,163,losartan,2003-03-02 12:45:57.741000,12930,4
2003-03-02 12:46:02.849000,166,hydrocorti,2003-03-02 12:46:02.876000,131596,111
2003-03-02 12:46:26.668000,159,Cefu,2003-03-02 12:46:26.675000,5513,3
2003-03-02 12:46:04.250000,160,Cefti,2003-03-02 12:46:04.257000,6446,5
2003-03-02 12:46:50.071000,161,lortab,2003-03-02 12:46:50.078000,1144,1
2003-03-02 12:46:55.805000,158,hyd,2003-03-02 12:46:55.851000,89719,394
2003-03-02 12:52:55.687000,170,cyclobenzaprine,2003-03-02 12:52:55.709000,11301,6
2003-03-02 12:53:52.921000,162,klonopi,2003-03-02 12:53:52.933000,2920,1
2003-03-02 12:54:07.626000,160,Norco,2003-03-02 12:54:07.650000,3118,1
2003-03-02 12:54:08.510000,165,hydroxyzin,2003-03-02 12:54:08.528000,15565,6
2003-03-02 12:56:15.360000,160,Norco,2003-03-02 12:56:15.379000,3118,1
2003-03-02 12:56:02.759000,163,levaquin,2003-03-02 12:56:02.763000,3591,1
2003-03-02 12:56:02.793000,163,levaquin,2003-03-02 12:56:02.798000,3591,1
2003-03-02 12:57:03.482000,160,Norco,2003-03-02 12:57:03.503000,3118,1
2003-03-02 12:56:23.340000,164,Trintelli,2003-03-02 12:56:23.345000,2880,1
2003-03-02 12:56:22.294000,157,Tr,2003-03-02 12:56:22.329000,86091,438
2003-03-02 12:56:15.232000,160,Norco,2003-03-02 12:56:15.257000,3118,1
2003-03-02 12:49:02.440000,180,hydrocodone-acetaminophen,2003-03-02 12:49:02.515000,23715,12
2003-03-02 12:47:53.305000,158,tra,2003-03-02 12:47:53.334000,72991,115
2003-03-02 12:47:58.640000,159,tria,2003-03-02 12:47:58.659000,65047,54
2003-03-02 12:47:53.743000,160,trama,2003-03-02 12:47:53.760000,20772,11
2003-03-02 12:48:00.814000,180,hydrocodone-acetaminophen,2003-03-02 12:48:00.895000,23715,12
2003-03-02 12:55:01.758000,163,bactrim,2003-03-02 12:55:01.762000,2232,2
2003-03-02 12:54:56.128000,162,Lexapro,2003-03-02 12:54:56.133000,3262,1
2003-03-02 12:55:55.386000,162,Lexapro,2003-03-02 12:55:55.390000,3262,1
2003-03-02 12:55:58.098000,163,fentanyl,2003-03-02 12:55:58.177000,107285,21
2003-03-02 12:41:15.347000,158,tri,2003-03-02 12:41:15.369000,73161,191
2003-03-02 12:42:52.855000,160,peri,2003-03-02 12:42:52.863000,24615,19
2003-03-02 12:41:21.558000,164,trimacino,2003-03-02 12:41:21.563000,41,0
2003-03-02 12:42:16.988000,158,tri,2003-03-02 12:42:17.008000,73161,191
2003-03-02 12:41:59.459000,156,b,2003-03-02 12:41:59.541000,53673,3140
2003-03-02 12:42:00.822000,159,beta,2003-03-02 12:42:00.844000,60398,68
2003-03-02 12:43:20.161000,163,cyclohe,2003-03-02 12:43:20.165000,41,0
2003-03-02 12:43:20.652000,164,cyclohep,2003-03-02 12:43:20.658000,41,0
2003-03-02 12:45:08.799000,158,alp,2003-03-02 12:45:08.822000,61208,30
2003-03-02 12:45:05.983000,161,levoth,2003-03-02 12:45:05.998000,72000,9
2003-03-02 12:45:08.211000,157,al,2003-03-02 12:45:08.242000,68791,590
2003-03-02 12:45:36.807000,160,Cefti,2003-03-02 12:45:36.817000,6446,5
2003-03-02 12:44:38.991000,158,lyr,2003-03-02 12:44:39.004000,12027,3
2003-03-02 12:45:42.984000,162,ativan,2003-03-02 12:45:42.993000,4673,2
2003-03-02 12:49:59.139000,163,compazin,2003-03-02 12:49:59.144000,3076,2
2003-03-02 12:49:52.934000,157,co,2003-03-02 12:49:52.988000,69669,1385
2003-03-02 12:49:49.885000,159,ibup,2003-03-02 12:49:49.905000,67092,51
2003-03-02 12:49:41.951000,185,triamterene-hydrochlorothiazid,2003-03-02 12:49:41.957000,8351,5
2003-03-02 12:53:51.900000,157,kl,2003-03-02 12:53:51.910000,18300,13
2003-03-02 12:53:25.768000,158,ser,2003-03-02 12:53:25.793000,41131,24
2003-03-02 12:41:02.696000,160,Norco,2003-03-02 12:41:02.705000,3118,1
2003-03-02 12:41:39.422000,165,fluoxetine,2003-03-02 12:41:39.430000,23889,8
2003-03-02 12:41:39.494000,165,fluoxetine,2003-03-02 12:41:39.502000,23889,8
2003-03-02 12:43:46.828000,158,ast,2003-03-02 12:43:46.835000,16448,11
2003-03-02 12:43:40.888000,165,periactin,2003-03-02 12:43:40.892000,41,0
2003-03-02 12:43:43.726000,157,vy,2003-03-02 12:43:43.741000,21895,11
2003-03-02 13:47:51.658000,159,pro,2003-03-02 13:47:51.690000,117604,392
2003-03-02 13:47:41.474000,160,xanax,2003-03-02 13:47:41.486000,7940,2
2003-03-02 13:47:39.812000,159,xana,2003-03-02 13:47:39.829000,7940,2
2003-03-02 13:49:35.332000,160,tylen,2003-03-02 13:49:35.343000,20665,18
2003-03-02 13:49:17.227000,180,hydrocodone-acetaminophen,2003-03-02 13:49:17.248000,23715,12
2003-03-02 13:45:26.027000,160,nitro,2003-03-02 13:45:26.072000,45601,20
2003-03-02 13:45:25.475000,158,nit,2003-03-02 13:45:25.498000,75384,99
2003-03-02 13:50:30.183000,158,tyl,2003-03-02 13:50:30.192000,21595,19
2003-03-02 13:50:30.682000,159,tyle,2003-03-02 13:50:30.691000,20665,18
2003-03-02 13:52:35.002000,168,Wellbutrin SR,2003-03-02 13:52:35.010000,3114,1
2003-03-02 13:53:13.740000,158,pho,2003-03-02 13:53:13.756000,64180,121
2003-03-02 13:52:30.071000,163,Seroquel,2003-03-02 13:52:30.077000,12330,3
2003-03-02 13:52:36.947000,164,meloxicam,2003-03-02 13:52:36.971000,8336,4
2003-03-02 13:53:27.635000,163,Percocet,2003-03-02 13:53:27.655000,3913,1
2003-03-02 13:44:40.238000,164,clonidine,2003-03-02 13:44:40.245000,21658,11
2003-03-02 13:57:36.327000,164,vitamin d,2003-03-02 13:57:36.365000,104038,143
2003-03-02 13:55:53.018000,165,Artificial,2003-03-02 13:55:53.025000,16164,14
2003-03-02 13:55:56.502000,157,la,2003-03-02 13:55:56.531000,81255,570
2003-03-02 13:56:44.346000,158,nap,2003-03-02 13:56:44.359000,62582,42
2003-03-02 13:56:30.997000,159,nat,2003-03-02 13:56:31.021000,83354,64
2003-03-02 13:56:38.022000,167,natrethroid,2003-03-02 13:56:38.028000,41,0
2003-03-02 13:54:53.647000,165,fluoxetine,2003-03-02 13:54:53.656000,23889,8
2003-03-02 13:54:57.094000,157,Li,2003-03-02 13:54:57.124000,82761,404
2003-03-02 13:57:21.440000,157,de,2003-03-02 13:57:21.479000,69930,714
2003-03-02 13:55:45.927000,160,Norco,2003-03-02 13:55:45.934000,3118,1
2003-03-02 13:56:04.154000,170,timolol maleate,2003-03-02 13:56:04.160000,16333,9
2003-03-02 13:51:44.313000,166,telmisartan,2003-03-02 13:51:44.323000,19440,6
2003-03-02 13:49:53.881000,162,Senna-S,2003-03-02 13:49:53.900000,19546,17
2003-03-02 13:50:45.288000,157,SY,2003-03-02 13:50:45.315000,82916,353
2003-03-02 13:58:57.944000,165,carvedilol,2003-03-02 13:58:57.950000,16439,4
2003-03-02 13:59:01.508000,158,add,2003-03-02 13:59:01.521000,13867,3
2003-03-02 13:59:42.826000,164,bisacodyl,2003-03-02 13:59:42.834000,28469,25
2003-03-02 13:58:07.338000,159,spir,2003-03-02 13:58:07.345000,27529,21
2003-03-02 13:58:07.647000,160,spiro,2003-03-02 13:58:07.655000,19577,14
2003-03-02 13:58:09.058000,162,spirono,2003-03-02 13:58:09.065000,12998,7
2003-03-02 14:00:18.991000,158,Gab,2003-03-02 14:00:19.001000,30686,15
2003-03-02 14:00:19.742000,161,Gabape,2003-03-02 14:00:19.750000,23916,11
2003-03-02 13:59:02.612000,163,adderall,2003-03-02 13:59:02.624000,12872,2
2003-03-02 14:00:21.110000,162,robaxin,2003-03-02 14:00:21.114000,2134,2
2003-03-02 14:00:31.447000,166,Naprelan CR,2003-03-02 14:00:31.490000,3265,1
2003-03-02 13:45:33.872000,173,potassium chloride,2003-03-02 13:45:33.986000,30483,18
2003-03-02 13:43:01.175000,168,bupropion HCl,2003-03-02 13:43:01.183000,17672,8
2003-03-02 13:43:54.531000,161,risped,2003-03-02 13:43:54.536000,41,0
2003-03-02 13:45:53.036000,160,Norco,2003-03-02 13:45:53.046000,3118,1
2003-03-02 13:45:53.370000,160,Norco,2003-03-02 13:45:53.377000,3118,1
2003-03-02 13:47:38.295000,163,morphine,2003-03-02 13:47:38.370000,91613,28
2003-03-02 13:47:39.399000,160,clona,2003-03-02 13:47:39.412000,11579,3
2003-03-02 13:47:33.317000,158,vyv,2003-03-02 13:47:33.332000,12068,2
2003-03-02 13:47:38.865000,157,cl,2003-03-02 13:47:38.887000,67614,367
2003-03-02 13:45:19.860000,164,loestrin,2003-03-02 13:45:19.864000,5873,5
2003-03-02 13:46:06.145000,160,rita,2003-03-02 13:46:06.155000,6773,2
2003-03-02 13:56:00.211000,158,add,2003-03-02 13:56:00.225000,13867,3
2003-03-02 13:55:44.305000,161,addera,2003-03-02 13:55:44.318000,12872,2
2003-03-02 12:11:15.416000,159,alpr,2003-03-02 12:11:15.436000,36400,12
2003-03-02 12:10:32.942000,157,am,2003-03-02 12:10:32.966000,70957,197
2003-03-02 12:12:47.779000,159,docu,2003-03-02 12:12:47.794000,57088,63
2003-03-02 12:12:25.477000,160,neuro,2003-03-02 12:12:25.482000,10396,7
2003-03-02 12:11:58.158000,156,m,2003-03-02 12:11:58.228000,61739,2680
2003-03-02 12:11:59.908000,163,metformi,2003-03-02 12:11:59.925000,81350,31
2003-03-02 12:12:12.553000,160,alant,2003-03-02 12:12:12.559000,41,0
2003-03-02 12:12:25.541000,161,neuron,2003-03-02 12:12:25.545000,6574,3
2003-03-02 12:12:28.110000,157,la,2003-03-02 12:12:28.139000,81255,570
2003-03-02 12:12:12.918000,162,alantis,2003-03-02 12:12:12.923000,41,0
2003-03-02 12:27:05.087000,157,on,2003-03-02 12:27:05.109000,52720,177
2003-03-02 12:27:44.864000,163,Klonopin,2003-03-02 12:27:44.874000,2920,1
2003-03-02 12:28:44.609000,160,Zyrte,2003-03-02 12:28:44.615000,7003,6
2003-03-02 12:27:24.432000,161,difluc,2003-03-02 12:27:24.437000,5999,2
2003-03-02 12:27:22.981000,157,di,2003-03-02 12:27:23.028000,53653,1247
2003-03-02 12:28:31.630000,172,one touch ultra t,2003-03-02 12:28:31.641000,41,0
2003-03-02 12:28:35.915000,182,one touch ultra test strips,2003-03-02 12:28:35.920000,41,0
2003-03-02 12:28:25.272000,166,one touch u,2003-03-02 12:28:25.278000,41,0
2003-03-02 12:28:44.886000,160,Norco,2003-03-02 12:28:44.893000,3118,1
2003-03-02 12:23:11.679000,164,lacmictal,2003-03-02 12:23:11.683000,41,0
2003-03-02 12:23:08.815000,158,lac,2003-03-02 12:23:08.833000,59825,166
2003-03-02 12:23:10.179000,159,lact,2003-03-02 12:23:10.197000,61612,136
2003-03-02 12:23:18.395000,163,lamictal,2003-03-02 12:23:18.404000,26040,13
2003-03-02 12:21:25.696000,161,Keflex,2003-03-02 12:21:25.730000,2865,1
2003-03-02 12:23:01.296000,166,benztropine,2003-03-02 12:23:01.302000,5533,3
2003-03-02 12:22:54.335000,167,normal salin,2003-03-02 12:22:54.340000,3136,3
2003-03-02 12:21:52.120000,162,tamiflu,2003-03-02 12:21:52.124000,3861,2
